Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:17:51:02.861,61,0.0000000000,0.0423796140,0.0952448696,0.0000000000,0.0000000000,0.0382567085,0.4652754962,0.0000000000,0.0427323580,0.0000000000,0.0481582433,0.0000000000,0.0382514447,0.4653654099,0.0911781266,0.0000000000,0.0196502656,0.1467225105,0.0349895507,0.0863779560,0.0000000000,0.0000000000,0.0110995499,0.0362955779,0.0820382237,0.0000000000,0.0000000000,0.0047600511,0.0078989509,0.1774346381,0.1809478253,0.0000000000,0.0032995234,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4141984284,0.4040274918,0.0193575341,0.0237283856,0.0000000000,0.0000000000,0.8367124796,0.7538055182,0.7538110614,0.0000000000,0.0279727019,0.0518899113,0.0068109687,0.0239827018,0.0000000000,0.0551891848,0.0192176476,-0.0094352514,0.0607376769,0.0250169970,0.0022946673,0.0535507537,0.0250328165,0.0038956888
23:17:51:03.863,61,0.0000000000,0.0454916954,0.0992670879,0.0000000000,0.0000000000,0.0367108211,0.4640868902,0.0000000000,0.0458736233,0.0000000000,0.0519108102,0.0000000000,0.0367052816,0.4641882181,0.0935176387,0.0000000000,0.0194885768,0.1414554119,0.0278455392,0.0810758099,0.0000000000,0.0000000000,0.0084860269,0.0666149631,0.0928310379,0.0000000000,0.0000000000,0.0054214913,0.0084976424,0.1789808720,0.1828571707,0.0000000000,0.0033404890,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4188987613,0.4086047113,0.0215755794,0.0249619540,0.0000000000,0.0000000000,0.8379237056,0.7555182576,0.7555236816,0.0000000000,0.0314023830,0.0548282340,0.0111366864,0.0276857074,0.0000000000,0.0579594001,0.0215008780,-0.0085809566,0.0630240440,0.0268597826,0.0024690805,0.0558044128,0.0268756952,0.0041997475
23:17:51:04.864,61,0.0000000000,0.0518710613,0.1047054306,0.0000000000,0.0000000000,0.0351033434,0.4623933136,0.0000000000,0.0523046628,0.0000000000,0.0570396595,0.0000000000,0.0350974649,0.4625063837,0.0948353186,0.0000000000,0.0194522738,0.1322465092,0.0188161936,0.0761265531,0.0000000000,0.0000000000,0.0065541980,0.0836023092,0.1080005541,0.0000000000,0.0000000000,0.0060349344,0.0090562962,0.1795947850,0.1837715209,0.0000000000,0.0032651364,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4221148193,0.4121675491,0.0240724739,0.0267443601,0.0000000000,0.0000000000,0.8389695883,0.7566317916,0.7566370964,0.0000000000,0.0338062458,0.0571556576,0.0141248051,0.0303110406,0.0000000000,0.0607705116,0.0235012602,-0.0070147663,0.0661456287,0.0306310914,0.0027646462,0.0588427596,0.0306473579,0.0047597317
23:17:51:05.865,61,0.0000000000,0.0529279783,0.1051655710,0.0000000000,0.0000000000,0.0338799767,0.4598192573,0.0000000000,0.0533681847,0.0000000000,0.0576186553,0.0000000000,0.0338739268,0.4599344134,0.0953150988,0.0000000000,0.0193851609,0.1182212532,0.0096644443,0.0730545446,0.0000000000,0.0000000000,0.0052799163,0.0904819891,0.1135441139,0.0000000000,0.0000000000,0.0065494552,0.0095186904,0.1796796918,0.1841081828,0.0000000000,0.0030294876,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4230799079,0.4131429791,0.0256884526,0.0279990043,0.0000000000,0.0000000000,0.8397633433,0.7573865056,0.7573915124,0.0000000000,0.0349268802,0.0582251921,0.0155937281,0.0316715166,0.0000000000,0.0636639148,0.0274229273,-0.0058035254,0.0664975196,0.0312545635,0.0028064379,0.0590978973,0.0312710106,0.0048405356
23:17:51:06.868,61,0.0000000000,0.0515635014,0.1064353883,0.0000000000,0.0000000000,0.0330277048,0.4584390521,0.0000000000,0.0520019643,0.0000000000,0.0587613732,0.0000000000,0.0330215394,0.4585616887,0.0953087732,0.0000000000,0.0192723274,0.1104711145,0.0058035818,0.0704383776,0.0000000000,0.0000000000,0.0043288483,0.0936495364,0.1165855601,0.0000000000,0.0000000000,0.0069863177,0.0099123716,0.1796668917,0.1843280494,0.0000000000,0.0027748973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4202416539,0.4095118642,0.0268298220,0.0289736670,0.0000000000,0.0000000000,0.8400719762,0.7573539019,0.7573589683,0.0000000000,0.0358070470,0.0591009781,0.0167817213,0.0328482725,0.0000000000,0.0662819743,0.0306586139,-0.0043789931,0.0671960562,0.0304559171,0.0028175053,0.0598170273,0.0304721948,0.0047954950
23:17:51:07.869,61,0.0000000000,0.0585072786,0.1064617559,0.0000000000,0.0000000000,0.0319498181,0.4578362405,0.0000000000,0.0589811653,0.0000000000,0.0588208176,0.0000000000,0.0319434851,0.4579590261,0.0948705599,0.0000000000,0.0191913266,0.0991385654,0.0016993876,0.0681358203,0.0000000000,0.0000000000,0.0036310875,0.0914926231,0.1177100837,0.0000000000,0.0000000000,0.0072482317,0.0101124626,0.1793965548,0.1842757165,0.0000000000,0.0022925541,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3967983127,0.3854488432,0.0281501990,0.0304572675,0.0000000000,0.0000000000,0.8401632905,0.7569973469,0.7570022941,0.0000000000,0.0361505821,0.0594013594,0.0176412631,0.0337814130,0.0000000000,0.0674544424,0.0336315185,-0.0025985744,0.0672237724,0.0345429629,0.0029661148,0.0598065369,0.0345596448,0.0052338084
23:17:51:08.870,61,0.0000000000,0.0548442304,0.1030199155,0.0000000000,0.0000000000,0.0315012038,0.4464760721,0.0000000000,0.0552850068,0.0000000000,0.0558166616,0.0000000000,0.0314948112,0.4465490282,0.0911231562,0.0000000000,0.0190776736,0.0759111047,0.0000000000,0.0660594031,0.0000000000,0.0000000000,0.0034021703,0.0855061263,0.1180671528,0.0000000000,0.0000000000,0.0073160934,0.0101330495,0.1731693298,0.1809026897,0.0000000000,0.0016686126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3381698132,0.3357998431,0.0293313358,0.0323868506,0.0000000000,0.0000000000,0.8397553563,0.7557607293,0.7557634711,0.0000000000,0.0362976342,0.0596678853,0.0187346339,0.0372075848,0.0000000000,0.0681647286,0.0360254273,-0.0017838795,0.0653963238,0.0323748030,0.0027819846,0.0578841157,0.0323914438,0.0048899404
23:17:51:09.872,61,0.0000000000,0.0428584740,0.0912792757,0.0000000000,0.0000000000,0.0370457247,0.3385562897,0.0000000000,0.0431978069,0.0000000000,0.0454532728,0.0000000000,0.0370392837,0.3386148512,0.0777296275,0.0000000000,0.0188644622,0.0687285811,0.0000000000,0.0661893785,0.0000000000,0.0000000000,0.0042175595,0.0798212066,0.1181050315,0.0000000000,0.0000000000,0.0075462596,0.0103926901,0.1714127511,0.1800048649,0.0000000000,0.0011730613,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2801121473,0.2793180346,0.0302210227,0.0343521163,0.0000000000,0.0000000000,0.8386908770,0.7545080781,0.7545032501,0.0000000000,0.0367060602,0.0602793135,0.0292327628,0.0551736057,0.0000000000,0.0668881387,0.0396010056,-0.0002330411,0.0590870455,0.0252871066,0.0022184886,0.0513178892,0.0253031049,0.0038097543
23:17:51:10.873,61,0.0000000000,0.0900829062,0.0713036209,0.0000000000,0.0000000000,0.0387537442,0.1872861385,0.0000000000,0.0905272886,0.0000000000,0.0261994693,0.0000000000,0.0387472808,0.1873041838,0.0705160275,0.0000000000,0.0190726928,0.0666292012,0.0015610633,0.0757474899,0.0000000000,0.0000000000,0.0154777374,0.0772592202,0.1187252104,0.0000000000,0.0000000000,0.0080775684,0.0112579996,0.1710634828,0.1808408499,0.0000000000,0.0009949916,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2583698034,0.2603961527,0.0310069621,0.0377630927,0.0000000000,0.0000000000,0.8379966021,0.7538659573,0.7538570166,0.0000000000,0.0375844315,0.0618541986,0.0472236425,0.0879811272,0.0000000000,0.0633874834,0.0466956832,0.0011445135,0.0473121218,0.0529755689,0.0020618497,0.0399210565,0.0529940501,0.0056569953
23:17:51:11.875,61,0.1011635140,0.2222254425,0.0689230710,0.0000000000,0.0000000000,0.0315714888,0.0000000000,0.1012333110,0.2231271416,0.0000000000,0.0214747377,0.0000000000,0.0315647051,0.0000000000,0.0539576858,0.0000000000,0.0198134147,0.0654057935,0.0024781814,0.0786912665,0.0000000000,0.0000000000,0.0303790923,0.0747765452,0.1192781255,0.0000000000,0.0000000000,0.0087556317,0.0126985367,0.1705771983,0.1811215580,0.0000000000,0.0006441491,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2240408063,0.2384303361,0.0317232907,0.0413837992,0.0000000000,0.0000000000,0.8307867050,0.7531404495,0.7531282902,0.0000000000,0.0372787789,0.0579662882,0.0531660095,0.0982579961,0.0000000000,0.0621818230,0.0549740121,0.0008357931,0.0443156287,0.1305785179,0.0028458661,0.0378034897,0.1306040734,0.0121915285
23:17:51:12.876,61,0.2482194901,0.3235431314,0.0561682321,0.0000000000,0.0000000000,0.0263176095,0.0000000000,0.2482405156,0.3246011138,0.0000000000,0.0084546926,0.0000000000,0.0263102856,0.0000000000,0.0469341837,0.0000000000,0.0204222631,0.0643653870,0.0025278237,0.0801695064,0.0000000000,0.0000000000,0.0425188616,0.0731204376,0.1243747398,0.0000000000,0.0000000000,0.0094331596,0.0141780488,0.1685750186,0.1810275167,0.0000000000,0.0002239230,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2107545584,0.2298488915,0.0332843475,0.0481223427,0.0000000000,0.0000000000,0.8122144341,0.7489920259,0.7489550114,0.0000000000,0.0358598642,0.0552891754,0.0613861829,0.1082308441,0.0000000000,0.0616707280,0.0642255172,0.0012177601,0.0364023186,0.1899524331,0.0019096409,0.0298388861,0.1899835914,0.0156868882
23:17:51:13.880,61,0.3808029592,0.3663527071,0.0225776937,0.0000000000,0.0000000000,0.0248815455,0.0000000000,0.3807477951,0.3669759631,0.0000000000,0.0000000000,0.0000000000,0.0248741284,0.0000000000,0.0424865186,0.0000000000,0.0206206571,0.0604263507,0.0030345856,0.0812790915,0.0000000000,0.0000000000,0.0472877249,0.0707580298,0.1263311058,0.0000000000,0.0000000000,0.0100342873,0.0151330335,0.1675955951,0.1808248609,0.0000000000,0.0000502220,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1974225491,0.2214998603,0.0339207835,0.0503087342,0.0000000000,0.0000000000,0.7942354679,0.7395426035,0.7394509912,0.0000000000,0.0353603773,0.0544126704,0.0673184991,0.1141836047,0.0000000000,0.0599309988,0.0699500516,0.0021903012,0.0179166645,0.2147702873,-0.0024904716,0.0110102519,0.2148037702,0.0131008178
23:17:51:14.880,61,0.3029287457,0.3206726313,0.0420707203,0.0000000000,0.0000000000,0.0238680784,0.0000000000,0.3029947877,0.3215138018,0.0000000000,0.0000000000,0.0000000000,0.0238607917,0.0000000000,0.0390678309,0.0000000000,0.0208354201,0.0583713464,0.0036137924,0.0821991116,0.0000000000,0.0000000000,0.0524459183,0.0692542046,0.1344492733,0.0000000000,0.0000000000,0.0105863130,0.0159699023,0.1666370928,0.1806660146,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1846223027,0.2118958235,0.0344228148,0.0517465584,0.0000000000,0.0000000000,0.7774944305,0.7200678587,0.7198835015,0.0000000000,0.0350823626,0.0542713590,0.0722597688,0.1233345717,0.0000000000,0.0585070699,0.0733006969,0.0025433712,0.0284397993,0.1881438196,0.0001712445,0.0221051462,0.1881748438,0.0138664888
23:17:51:15.881,61,0.1275998950,0.2461635619,0.0566873290,0.0000000000,0.0000000000,0.0218154360,0.0000000000,0.1276677400,0.2470049560,0.0000000000,0.0087398915,0.0000000000,0.0218083747,0.0000000000,0.0357366018,0.0000000000,0.0209184885,0.0572819188,0.0041931393,0.0829406902,0.0000000000,0.0000000000,0.0539034382,0.0687006339,0.1369926035,0.0000000000,0.0000000000,0.0110469619,0.0165574681,0.1630189568,0.1774352640,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1797179133,0.2053310573,0.0349232629,0.0525053777,0.0000000000,0.0000000000,0.7558516264,0.6961551905,0.6960921288,0.0000000000,0.0347921699,0.0538695678,0.0745439082,0.1263470501,0.0000000000,0.0570985414,0.0742535368,0.0044032522,0.0366189778,0.1445413977,0.0017089873,0.0308129527,0.1445682347,0.0122150118
23:17:51:16.884,61,0.0433636829,0.1904123127,0.0558654107,0.0000000000,0.0000000000,0.0199511927,0.0000000000,0.0440388359,0.1910792887,0.0000000000,0.0082372110,0.0000000000,0.0199448299,0.0000000000,0.0330220200,0.0000000000,0.0210510362,0.0566014946,0.0047278292,0.0835653841,0.0000000000,0.0000000000,0.0545026846,0.0665593520,0.1379621625,0.0000000000,0.0000000000,0.0112516135,0.0168285146,0.1594944745,0.1758284271,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1774327308,0.2024299204,0.0352598876,0.0529163368,0.0000000000,0.0000000000,0.7320962548,0.6765692234,0.6764131784,0.0000000000,0.0343354866,0.0534140840,0.0755228922,0.1275071353,0.0000000000,0.0556873456,0.0723489970,0.0046048928,0.0363415778,0.1118120402,0.0014942407,0.0307506137,0.1118356809,0.0095869824
23:17:51:17.884,61,0.0070739826,0.1529327035,0.0519230999,0.0000000000,0.0000000000,0.0189369749,0.0000000000,0.0075315535,0.1534547508,0.0000000000,0.0052522067,0.0000000000,0.0189312603,0.0000000000,0.0315165594,0.0000000000,0.0210310631,0.0558584630,0.0074606822,0.0842708647,0.0000000000,0.0000000000,0.0549051687,0.0588217229,0.1385049820,0.0000000000,0.0000000000,0.0112185962,0.0168343987,0.1552719325,0.1741788834,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1749019623,0.1972003430,0.0353552401,0.0530699678,0.0000000000,0.0000000000,0.6996151209,0.6475061178,0.6470794678,0.0000000000,0.0339857861,0.0534428991,0.0762614682,0.1283846200,0.0000000000,0.0552561991,0.0678742304,0.0042822752,0.0345442556,0.0897923857,0.0011742774,0.0287622549,0.0898139849,0.0076097874
23:17:51:18.886,61,0.0000000000,0.1133370548,0.0439455323,0.0000000000,0.0000000000,0.0185424183,0.0398196504,0.0000000000,0.1136935726,0.0000000000,0.0000000000,0.0000000000,0.0185380187,0.0392002650,0.0293109920,0.0000000000,0.0206599180,0.0528085232,0.0098042078,0.0849626139,0.0000000000,0.0000000000,0.0549739935,0.0561079085,0.1391086727,0.0000000000,0.0000000000,0.0110556073,0.0167015921,0.1467887759,0.1665165126,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1610830128,0.1804293245,0.0353205949,0.0530210435,0.0000000000,0.0000000000,0.6540481448,0.6073364615,0.6068835258,0.0000000000,0.0337440036,0.0537103564,0.0771207586,0.1292109340,0.0000000000,0.0545691438,0.0611584820,0.0041340813,0.0304556955,0.0665228963,0.0007213407,0.0244705118,0.0665423870,0.0054238993
23:17:51:19.888,61,0.0000000000,0.0783309788,0.0440786779,0.0000000000,0.0000000000,0.0186933428,0.0780357569,0.0000000000,0.0785983652,0.0000000000,0.0000000000,0.0000000000,0.0186907668,0.0775326714,0.0256036110,0.0000000000,0.0201699864,0.0495966114,0.0107882936,0.0870427713,0.0000000000,0.0000000000,0.0545916036,0.0546715409,0.1395720243,0.0000000000,0.0000000000,0.0107350321,0.0163622275,0.1327583939,0.1521320641,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1469042897,0.1640329808,0.0355498083,0.0532038547,0.0000000000,0.0000000000,0.5872303247,0.5493174195,0.5488635898,0.0000000000,0.0335617512,0.0539914742,0.0782655180,0.1297504306,0.0000000000,0.0519982614,0.0536866486,0.0028524250,0.0307491347,0.0459845401,0.0007610415,0.0246662311,0.0460020751,0.0039526327
23:17:51:20.889,61,0.0000000000,0.0497989953,0.0552468151,0.0000000000,0.0000000000,0.0193059053,0.1121163070,0.0000000000,0.0500356369,0.0000000000,0.0094882473,0.0000000000,0.0193074513,0.1117452085,0.0221642666,0.0000000000,0.0197015908,0.0481412560,0.0109679401,0.0902052522,0.0000000000,0.0000000000,0.0541746281,0.0533920415,0.1397763342,0.0000000000,0.0000000000,0.0103429221,0.0159377828,0.1266976893,0.1471254826,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1361413151,0.1532013565,0.0362743400,0.0544278286,0.0000000000,0.0000000000,0.5065218210,0.4720357656,0.4715312719,0.0000000000,0.0335194916,0.0544515476,0.0790025443,0.1299072206,0.0000000000,0.0496805124,0.0463682413,0.0013169441,0.0371445231,0.0292700380,0.0011228998,0.0310254581,0.0292859357,0.0030924380
23:17:51:21.891,61,0.0000000000,0.0323162228,0.0559271909,0.0000000000,0.0000000000,0.0206161533,0.1425647736,0.0000000000,0.0325014815,0.0000000000,0.0104156053,0.0000000000,0.0206255969,0.1421871632,0.0206138734,0.0000000000,0.0193903912,0.0533069819,0.0107212383,0.0963863209,0.0000000000,0.0000000000,0.0542020053,0.0324683189,0.1394229531,0.0000000000,0.0000000000,0.0099567967,0.0155511210,0.1235549450,0.1446305960,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1314003319,0.1486366242,0.0423203595,0.0690589771,0.0000000000,0.0000000000,0.4343415201,0.4071683288,0.4062344432,0.0000000000,0.0335029215,0.0555088930,0.0795382038,0.1301565915,0.0000000000,0.0488269664,0.0403841101,-0.0008184444,0.0377134085,0.0190087259,0.0010887950,0.0314483903,0.0190236997,0.0023051100
23:17:51:22.892,61,0.0000000000,0.0096603017,0.0594418645,0.0000000000,0.0000000000,0.0244912952,0.1594428718,0.0000000000,0.0097831376,0.0000000000,0.0138898669,0.0000000000,0.0245137885,0.1590060145,0.0198192094,0.0000000000,0.0192450583,0.0912462249,0.0104820319,0.1229408830,0.0000000000,0.0000000000,0.0541926138,0.0178612582,0.1213310361,0.0000000000,0.0000000000,0.0096678818,0.0152583504,0.1220890284,0.1437522322,0.0000000000,0.0000000000,0.0000000000,0.0004675545,0.0000000000,0.0000000000,0.1283527315,0.1458700299,0.0511853583,0.0806115195,0.0000000000,0.0000000000,0.3796839416,0.3747563958,0.3734877706,0.0000000000,0.0334872380,0.0562641658,0.0800420046,0.1304120719,0.0000000000,0.0481272712,0.0349871814,-0.0029642135,0.0398378856,0.0057137795,0.0010708405,0.0334674157,0.0057275947,0.0013191911
23:17:51:23.894,61,0.0000000000,0.0000000000,0.0733261555,0.0000000000,0.0000000000,0.0333449580,0.1729187667,0.0000000000,0.0000000000,0.0000000000,0.0272686165,0.0000000000,0.0333974361,0.1723020971,0.0190874301,0.0000000000,0.0191649366,0.0999245867,0.0104638115,0.1303901374,0.0000000000,0.0000000000,0.0545513257,0.0115195243,0.1165119559,0.0000000000,0.0000000000,0.0093758628,0.0149728283,0.1211200282,0.1435762793,0.0000000000,0.0000000000,0.0000000000,0.0031670050,0.0000000000,0.0000000000,0.1099606007,0.1321973801,0.0540381707,0.0846783519,0.0000000000,0.0000000000,0.3406716883,0.3392404318,0.3370420635,0.0000000000,0.0335020386,0.0573310107,0.0800674707,0.1303743273,0.0000000000,0.0475384705,0.0312334746,-0.0047968235,0.0480125174,-0.0095621459,0.0010728143,0.0413184725,-0.0095496178,0.0002099081
23:17:51:24.896,61,0.0000000000,0.0000000000,0.0810255930,0.0000000000,0.0000000000,0.0428774022,0.1800511032,0.0000000000,0.0000000000,0.0000000000,0.0346363038,0.0000000000,0.0429811925,0.1791817546,0.0173914414,0.0000000000,0.0189368278,0.0624967702,0.0112911062,0.1243832409,0.0000000000,0.0000000000,0.0572305210,0.0078433594,0.1157416031,0.0000000000,0.0000000000,0.0090151951,0.0146572217,0.1164789423,0.1430973411,0.0000000000,0.0000000000,0.0000000000,0.0045379088,0.0000000000,0.0000000000,0.0921235606,0.1166023836,0.0521596894,0.0804504827,0.0000000000,0.0000000000,0.2914011478,0.2973375022,0.2943200767,0.0000000000,0.0333433338,0.0581500791,0.0795526057,0.1302055717,0.0000000000,0.0475879274,0.0288737733,-0.0063799433,0.0525145680,-0.0171088930,0.0009856004,0.0456646197,-0.0170914773,-0.0004216080
23:17:51:25.897,61,0.0000000000,0.0000000000,0.0797784925,0.0000000000,0.0000000000,0.0492341071,0.1853487939,0.0000000000,0.0000000000,0.0000000000,0.0334988758,0.0000000000,0.0493787006,0.1842192113,0.0147233233,0.0000000000,0.0185425766,0.0481253304,0.0120020900,0.1132588685,0.0000000000,0.0000000000,0.0596553944,0.0060488358,0.1265664399,0.0000000000,0.0000000000,0.0085925022,0.0142940385,0.1047041863,0.1382444501,0.0000000000,0.0000000000,0.0000000000,0.0054275780,0.0000000000,0.0000000000,0.0828346983,0.1079822108,0.0475536175,0.0734669343,0.0000000000,0.0000000000,0.2546260655,0.2668833733,0.2629359066,0.0000000000,0.0330796987,0.0588739105,0.0784764886,0.1300460994,0.0000000000,0.0476395637,0.0266991407,-0.0069990922,0.0518200919,-0.0191733185,0.0009374192,0.0449634083,-0.0191561244,-0.0006180410
23:17:51:26.899,61,0.0000000000,0.0000000000,0.0771668330,0.0000000000,0.0000000000,0.0529474206,0.1906276792,0.0000000000,0.0000000000,0.0000000000,0.0306205042,0.0000000000,0.0531064719,0.1892994940,0.0130403712,0.0000000000,0.0181456115,0.0418564901,0.0138573200,0.1054255962,0.0000000000,0.0000000000,0.0623719431,0.0047789528,0.1302599460,0.0000000000,0.0000000000,0.0081993099,0.0139755588,0.0989160836,0.1346499920,0.0000000000,0.0000000000,0.0000000000,0.0060724597,0.0000000000,0.0000000000,0.0774909183,0.1031471789,0.0433014929,0.0681766570,0.0000000000,0.0000000000,0.2288974971,0.2399688065,0.2358907163,0.0000000000,0.0328329913,0.0595707409,0.0780172646,0.1304842979,0.0000000000,0.0483217165,0.0253525395,-0.0074568372,0.0500613078,-0.0157211144,0.0009905829,0.0434893854,-0.0157035515,-0.0003140874
23:17:51:27.900,61,0.0000000000,0.0000000000,0.0840511695,0.0000000000,0.0000000000,0.0561219938,0.1950110644,0.0000000000,0.0000000000,0.0000000000,0.0368650965,0.0000000000,0.0562884286,0.1935811043,0.0118976068,0.0000000000,0.0177717004,0.0385785550,0.0160802510,0.1002994254,0.0000000000,0.0000000000,0.0649066120,0.0038026250,0.1331040263,0.0000000000,0.0000000000,0.0078590754,0.0137247955,0.0961027592,0.1329178959,0.0000000000,0.0000000000,0.0000000000,0.0066099316,0.0000000000,0.0000000000,0.0747498572,0.1007189155,0.0408024900,0.0656272396,0.0000000000,0.0000000000,0.2144229114,0.2198038101,0.2154652625,0.0000000000,0.0327403955,0.0609536655,0.0781164542,0.1358530223,0.0000000000,0.0494703427,0.0233930871,-0.0075049270,0.0538757704,-0.0159502253,0.0010233297,0.0473682620,-0.0159327537,-0.0002974553
23:17:51:28.902,61,0.0000000000,0.0000000000,0.0912127793,0.0000000000,0.0000000000,0.0608104058,0.2005884647,0.0000000000,0.0000000000,0.0000000000,0.0437362045,0.0000000000,0.0610102564,0.1989550292,0.0110363904,0.0000000000,0.0174156800,0.0367676765,0.0173543096,0.0958433524,0.0000000000,0.0000000000,0.0662320480,0.0032165577,0.1370496601,0.0000000000,0.0000000000,0.0076016565,0.0135694677,0.0945012495,0.1317944378,0.0000000000,0.0000000000,0.0000000000,0.0070743104,0.0000000000,0.0000000000,0.0735939816,0.0997425094,0.0393042602,0.0640578866,0.0000000000,0.0000000000,0.1992655694,0.2012538612,0.1957298815,0.0000000000,0.0326724797,0.0626430511,0.0786345378,0.1440665871,0.0000000000,0.0505633354,0.0209247340,-0.0070740804,0.0580738112,-0.0206153076,0.0009394549,0.0514065437,-0.0205982756,-0.0007188311
23:17:51:29.904,61,0.0000000000,0.0000000000,0.0999529287,0.0000000000,0.0000000000,0.0642280728,0.2118926346,0.0000000000,0.0000000000,0.0000000000,0.0521623865,0.0000000000,0.0644532070,0.2101244777,0.0104329353,0.0000000000,0.0172215346,0.0356205441,0.0182089526,0.0923830867,0.0000000000,0.0000000000,0.0667336658,0.0035983862,0.1405369639,0.0000000000,0.0000000000,0.0074258558,0.0134733934,0.0936630741,0.1310534328,0.0000000000,0.0000000000,0.0000000000,0.0074979388,0.0000000000,0.0000000000,0.0760500953,0.1013865843,0.0384060107,0.0631281659,0.0000000000,0.0000000000,0.1935062259,0.1943980157,0.1885305792,0.0000000000,0.0327068008,0.0639808849,0.0798914805,0.1481592506,0.0000000000,0.0515926778,0.0195470955,-0.0065715611,0.0632213056,-0.0230019726,0.0008893763,0.0563319065,-0.0229850411,-0.0009413755
23:17:51:30.905,61,0.0000000000,0.0000000000,0.0993608907,0.0000000000,0.0000000000,0.0659836158,0.2255137712,0.0000000000,0.0000000000,0.0000000000,0.0516379774,0.0000000000,0.0662196502,0.2234159410,0.0099657187,0.0000000000,0.0173907634,0.0349271186,0.0182604920,0.0908109248,0.0000000000,0.0000000000,0.0669684261,0.0038889917,0.1421823353,0.0000000000,0.0000000000,0.0072730808,0.0133847557,0.0934206471,0.1309063584,0.0000000000,0.0000000000,0.0000000000,0.0079946984,0.0000000000,0.0000000000,0.0888713673,0.1153584495,0.0382253751,0.0631601959,0.0000000000,0.0000000000,0.1909843385,0.1921377033,0.1857350469,0.0000000000,0.0326442011,0.0648629516,0.0836647004,0.1549347788,0.0000000000,0.0532396361,0.0184971672,-0.0067990664,0.0629005879,-0.0201165322,0.0009795270,0.0559971072,-0.0200993940,-0.0006443638
23:17:51:31.907,61,0.0000000000,0.0000000000,0.0955442861,0.0000000000,0.0000000000,0.0669592842,0.2334734052,0.0000000000,0.0000000000,0.0000000000,0.0480065309,0.0000000000,0.0672012344,0.2312250137,0.0095796101,0.0000000000,0.0178640559,0.0346271321,0.0162077453,0.0900127217,0.0000000000,0.0000000000,0.0670466349,0.0046217805,0.1435919404,0.0000000000,0.0000000000,0.0071646678,0.0133312643,0.0934812725,0.1311074048,0.0000000000,0.0000000000,0.0000000000,0.0084903091,0.0000000000,0.0000000000,0.1019739434,0.1299370378,0.0385311618,0.0655138418,0.0000000000,0.0000000000,0.1898795068,0.1911273599,0.1844714582,0.0000000000,0.0325195082,0.0655064285,0.0868873894,0.1595175415,0.0000000000,0.0552416071,0.0188288279,-0.0074006356,0.0606817678,-0.0174895972,0.0010442582,0.0538449399,-0.0174721777,-0.0003906012
