Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:15:40:59.514,61,0,0.075199962,0,0,0,0,0.118145764,0,0.075161114,0.007190055,0,0,0,0.118214734,0,1.21E-05,0,0,0,0,0,0,0.001130724,0,0,0.003926272,0.006646521,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019799855,0.019892482,0,0,0,0,0,1.03E-07,0.00400309,-0.010089949,-0.00218853,-0.004090793,0.044016842,-0.001668718,-0.006662641,0.044041202,0.001628148
23:15:41:00.515,61,0,0.073730789,0,0,0,0,0.11572054,0,0.073695287,0.00652354,0,0,0,0.115781479,0,0,0,0,0,0,0,0,0.001233156,0,0,0.00385086,0.006521154,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01985787,0.019952187,0,0,0,0,0,5.70E-09,0.00400309,-0.010089949,-0.00218853,-0.003707565,0.043157522,-0.00161172,-0.006271947,0.043181717,0.001619865
23:15:41:01.517,61,0,0.073101811,0,0,0,0,0.114744097,0,0.073067889,0.006183581,0,0,0,0.114802569,0,0,0,0,0,0,0,0,0.001290806,0,0,0.003757207,0.006329279,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019922996,0.020021183,0,0,0,0,0,0,0.00400309,-0.010089949,-0.00218853,-0.003511909,0.042789679,-0.001585357,-0.006065156,0.042813875,0.001618825
23:15:41:02.519,61,0,0.072887339,0,0,0,0,0.114210814,0,0.072854817,0.005931103,0,0,0,0.114268869,0,1.48E-05,0,0,0,0,0,0,0.001306169,0,0,0.003692154,0.006240386,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019903207,0.020005945,0,0,0,0,0,0,0.00400309,-0.010089949,-0.00218853,-0.003366239,0.042664554,-0.001571013,-0.005919538,0.042688668,0.001623579
23:15:41:03.520,61,0,0.072896905,0,0,0,0,0.114112899,0,0.072867036,0.005389786,0,0,0,0.114172339,0,7.66E-05,0,0,0,0,0,0,0.001346134,0,0,0.003706124,0.006182862,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019879662,0.019988481,0,0,0,0,0,0,0.00400309,-0.010089949,-0.00218853,-0.003053263,0.042670969,-0.001549829,-0.005603846,0.042695165,0.001645434
23:15:41:04.522,61,0,0.072909534,0,0,0,0,0.113719538,0,0.072880887,0.005162083,0,0,0,0.113782398,0,0.000123555,0,0,0,0,0,0,0.001356502,0,0,0.003728944,0.006226674,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019606987,0.019723313,0,0,0,0,0,0,0.00400309,-0.010089949,-0.00218853,-0.002921592,0.042678762,-0.001541092,-0.00547393,0.042702943,0.001654643
23:15:41:05.523,61,0,0.072508685,0,0,0,0,0.112738214,0,0.072482653,0.004642647,0,0,0,0.112811722,0,0.000199103,0,0,0,0,0,0,0.001362828,0,0,0.003736248,0.006233969,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019331928,0.019455753,0,0,0,0,0,0.000000122,0.00400309,-0.010089949,-0.00218853,-0.002621822,0.042444874,-0.001512604,-0.005179085,0.042468973,0.001664878
23:15:41:06.525,61,0,0.07275229,0,0,0,0,0.111923248,0,0.072731979,0.003524743,0,0,0,0.112002686,0,0.000272585,0,0,0,0,0,0,0.001412534,0,0,0.003775666,0.006180864,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018847155,0.018976735,0,0,0,0,0,3.84E-07,0.00400309,-0.010089949,-0.00218853,-0.001975179,0.042589385,-0.001473359,-0.004538458,0.042613544,0.001714755
23:15:41:07.527,61,0,0.072076879,0,0,0,0,0.108397856,0,0.072059363,0.002930598,0,0,0,0.10848394,0,0.000304708,0,0,0,0,0,0,0.001498874,0,0,0.003686207,0.006037663,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018324561,0.018459024,0,0,0,0,0,4.67E-07,0.00400309,-0.010089949,-0.00218853,-0.001632556,0.042194758,-0.001436875,-0.004195172,0.042218894,0.001721064
23:15:41:08.530,61,0,0.07191556,0,0,0,0,0.104308374,0,0.071901292,0.002261145,0,0,0,0.104392976,0,0.000314286,0,0,0,0,0,0,0.00162472,0,0,0.003615143,0.005897208,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017574398,0.017709525,0,0,0,0,0,5.66E-07,0.00400309,-0.010089949,-0.00218853,-0.001245707,0.042101342,-0.00140754,-0.003795013,0.042125568,0.001744141
23:15:41:09.530,61,0,0.071977682,0,0,0,0,0.10255941,0,0.071965464,0.001898544,0,0,0,0.102643728,0,0.00030574,0,0,0,0,0,0,0.001718289,0,0,0.003548333,0.005794292,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016948678,0.017084766,0,0,0,0,0,5.29E-07,0.00400309,-0.010089949,-0.00218853,-0.001035981,0.042138454,-0.001394522,-0.003578182,0.042162597,0.00176047
23:15:41:10.531,61,0,0.072159976,0,0,0,0,0.101427123,0,0.072146341,0.002206479,0,0,0,0.101510294,0,0.000307076,0,0,0,0,0,0,0.001830905,0,0,0.003463216,0.005654214,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016528048,0.016663969,0,0,0,0,0,6.28E-07,0.004415417,-0.00955895,-0.002522396,-0.001213789,0.042244773,-0.001410067,-0.003767259,0.042268843,0.001752303
23:15:41:11.533,61,0,0.072504409,0,0,0,0,0.100761533,0,0.072488353,0.002652037,0,0,0,0.100843869,0,0.000292673,0,0,0,0,0,0,0.001914917,0,0,0.003398205,0.005556315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016131241,0.016267423,0,0,0,0,0,7.54E-07,0.003977035,-0.009028716,-0.002712052,-0.001470938,0.042445596,-0.001434169,-0.004030738,0.042469822,0.001743161
23:15:41:12.534,61,0,0.07291238,0,0,0,0,0.100020081,0,0.072894335,0.003107954,0,0,0,0.100102313,0,0.000270726,0,0,0,0,0,0,0.001987821,0,0,0.003377728,0.00552944,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01547369,0.015608186,0,0,0,0,0,6.93E-07,0.003408743,-0.008609077,-0.002505582,-0.001733992,0.042683911,-0.001460024,-0.004286666,0.042708069,0.001736043
23:15:41:13.536,61,0,0.073140107,0,0,0,0,0.099764377,0,0.073119015,0.003708076,0,0,0,0.09984678,0,0.000265371,0,0,0,0,0,0,0.002014409,0,0,0.003408499,0.005578544,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015022989,0.015156976,0,0,0,0,0,6.32E-07,0.002551978,-0.008308986,-0.002569428,-0.002080653,0.04281624,-0.001488184,-0.004648998,0.042840414,0.001716952
23:15:41:14.537,61,0,0.072801374,0,0,0,0,0.099641204,0,0.072777621,0.004173351,0,0,0,0.099724054,0,0.000297593,0,0,0,0,0,0,0.001963874,0,0,0.003419872,0.00559142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014802182,0.014936765,0,0,0,0,0,2.96E-07,0.00155513,-0.007903723,-0.002426809,-0.002350107,0.04261696,-0.001499907,-0.004936505,0.042641141,0.001688752
23:15:41:15.539,61,0,0.07321281,0,0,0,0,0.099916227,0,0.073183999,0.005194547,0,0,0,0.099999063,0,0.000322693,0,0,0,0,0,0,0.001956888,0,0,0.003429189,0.005576485,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014662981,0.014796709,0,0,0,0,0,1.00E-07,0.000907564,-0.008354925,-0.002319787,-0.002939951,0.042856302,-0.001548464,-0.005536992,0.042880431,0.001657797
23:15:41:16.541,61,0,0.073460288,0,0,0,0,0.100348242,0,0.073427215,0.005971197,0,0,0,0.100431271,0,0.000310021,0,0,0,0,0,0,0.001870469,0,0,0.003406121,0.005644765,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014771099,0.014904609,0,0,0,0,0,1.02E-07,0.000346114,-0.008347128,-0.002392862,-0.003388625,0.042999793,-0.001584244,-0.005993318,0.043024071,0.001632491
23:15:41:17.542,61,0,0.073876627,0,0,0,0,0.100884691,0,0.073839299,0.00684706,0,0,0,0.100967541,0,0.000289288,0,0,0,0,0,0,0.001819555,0,0,0.003396349,0.005710234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015197121,0.015329446,0,0,0,0,0,1.29E-07,-7.90E-06,-0.008429734,-0.002384204,-0.003894407,0.043242317,-0.001627592,-0.006507527,0.043266475,0.001607125
23:15:41:18.544,61,0,0.074077666,0,0,0,0,0.101557121,0,0.074038319,0.0071846,0,0,0,0.101640098,0,0.000275933,0,0,0,0,0,0,0.00177826,0,0,0.003386664,0.005754416,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.015627351,0.015758667,0,0,0,0,0,2.34E-07,-0.000412271,-0.008991974,-0.002468279,-0.004089247,0.043359336,-0.001645197,-0.006701753,0.04338371,0.001598529
23:15:41:19.546,61,0,0.073964208,0,0,0,0,0.10244558,0,0.073923841,0.007397322,0,0,0,0.102528632,0,0.000267369,0,0,0,0,0,0,0.001694893,0,0,0.00336607,0.005793362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016192731,0.016323049,0,0,0,0,0,0.000000283,-0.000610948,-0.009161688,-0.002737889,-0.004212394,0.043292593,-0.00165132,-0.00682779,0.043316886,0.0015871
23:15:41:20.547,61,0,0.073939353,0,0,0,0,0.103051223,0,0.073900215,0.00719236,0,0,0,0.103134245,0,0.000293783,0,0,0,0,0,0,0.001652226,0,0,0.00333141,0.0057063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016738944,0.01686844,0,0,0,0,0,3.56E-07,-0.000607087,-0.009770293,-0.003057724,-0.004093938,0.043278474,-0.001642641,-0.006693702,0.043302707,0.001595772
23:15:41:21.549,61,0,0.073822238,0,0,0,0,0.103512101,0,0.073784716,0.006838979,0,0,0,0.103594735,0,0.00030343,0,0,0,0,0,0,0.00164917,0,0,0.003317779,0.005632378,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017338757,0.017466497,0,0,0,0,0,4.03E-07,-0.000758798,-0.010259487,-0.003138596,-0.003889807,0.043210339,-0.001626143,-0.006488238,0.043234691,0.001607148
23:15:41:22.550,61,0,0.07353504,0,0,0,0,0.103713282,0,0.07349851,0.006671664,0,0,0,0.103795849,0,0.000302013,0,0,0,0,0,0,0.001615037,0,0,0.00325582,0.005570531,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017845407,0.017972872,0,0,0,0,0,4.24E-07,-0.000465041,-0.010631567,-0.003528653,-0.003793489,0.043042515,-0.001613577,-0.006387133,0.043066755,0.001607194
23:15:41:23.553,61,0,0.073223203,0,0,0,0,0.103978336,0,0.073187053,0.006599024,0,0,0,0.104061209,0,0.000298618,0,0,0,0,0,0,0.001602918,0,0,0.003268911,0.005584031,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018310245,0.018436665,0,0,0,0,0,3.75E-07,0.000122096,-0.010953998,-0.003983378,-0.003751926,0.042860013,-0.001604283,-0.006331082,0.042884238,0.001603516
23:15:41:24.553,61,0,0.073079817,0,0,0,0,0.104389362,0,0.073043451,0.006625153,0,0,0,0.104471669,0,0.00029179,0,0,0,0,0,0,0.001602917,0,0,0.003241573,0.005550241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018891057,0.0190151,0,0,0,0,0,2.48E-07,0.000282564,-0.011184447,-0.004479583,-0.003767237,0.04277597,-0.001602367,-0.006334811,0.04280024,0.001599793
23:15:41:25.556,61,0,0.072408259,0,0,0,0,0.105003133,0,0.072373472,0.006303808,0,0,0,0.105084524,0,0.000275345,0,0,0,0,0,0,0.001575935,0,0,0.003203461,0.005543842,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019447876,0.019569533,0,0,0,0,0,1.43E-07,0.000534373,-0.011638358,-0.004978729,-0.003582384,0.042383213,-0.001575921,-0.006142002,0.042407401,0.001596711
23:15:41:26.557,61,0,0.072014958,0,0,0,0,0.10566505,0,0.071982369,0.005904674,0,0,0,0.105744958,0,0.000250943,0,0,0,0,0,0,0.001562738,0,0,0.003202896,0.005533227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019903299,0.020022744,0,0,0,0,0,0,0.000971418,-0.012050752,-0.00533705,-0.003352165,0.04215363,-0.001552237,-0.005897917,0.042177707,0.00160375
23:15:41:27.558,61,0,0.071852014,0,0,0,0,0.10624861,0,0.071821645,0.005434,0,0,0,0.106327154,0,0.000230448,0,0,0,0,0,0,0.001575922,0,0,0.003270661,0.005544385,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020470167,0.020588756,0,0,0,0,0,0,0.001424837,-0.012170039,-0.00553762,-0.00308026,0.042058881,-0.001530504,-0.005614109,0.042083055,0.001619033
23:15:41:28.560,61,0,0.07127884,0,0,0,0,0.106560685,0,0.071250878,0.004957269,0,0,0,0.106637001,0,0.000207056,0,0,0,0,0,0,0.001603502,0,0,0.003332112,0.005517691,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020742081,0.020859104,0,0,0,0,0,0,0.00236462,-0.012571489,-0.005364891,-0.002805401,0.041724015,-0.001500383,-0.005338799,0.041748084,0.001623531
23:15:41:29.561,61,0,0.070854373,0,0,0,0,0.106889643,0,0.070826568,0.00489006,0,0,0,0.106963575,0,0.000184191,0,0,0,0,0,0,0.001651936,0,0,0.003414935,0.005480227,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020875614,0.02099146,0,0,0,0,0,0,0.003549022,-0.012296515,-0.005443867,-0.002767112,0.041475479,-0.001489283,-0.005300496,0.04149954,0.001615601
23:15:41:30.563,61,0,0.070581235,0,0,0,0,0.107249558,0,0.070554018,0.004750948,0,0,0,0.107321784,0,0.000210116,0,0,0,0,0,0,0.001666512,0,0,0.003423215,0.005368976,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020923451,0.021039119,0,0,0,0,0,0,0.004459273,-0.012457667,-0.005439883,-0.002687041,0.041315701,-0.001478439,-0.005226262,0.041339748,0.001613816
23:15:41:31.565,61,0,0.070587143,0,0,0,0,0.108064614,0,0.070561551,0.004423104,0,0,0,0.108134471,0,0.000255145,0,0,0,0,0,0,0.001658373,0,0,0.003392451,0.005224817,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021249972,0.021365585,0,0,0,0,0,0,0.005124005,-0.01263631,-0.0053859,-0.002497472,0.041319672,-0.001465866,-0.005038243,0.041343756,0.001626585
23:15:41:32.566,61,0,0.070549458,0,0,0,0,0.108454108,0,0.070525698,0.004087968,0,0,0,0.108522773,0,0.000288574,0,0,0,0,0,0,0.001738033,0,0,0.003407833,0.005080453,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.02148984,0.021606691,0,0,0,0,0,0,0.005795207,-0.012427544,-0.005588353,-0.002303753,0.041298252,-0.001452154,-0.004850663,0.041322202,0.001638235
23:15:41:33.568,61,0,0.070531525,0,0,0,0,0.108423911,0,0.070512049,0.003213879,0,0,0,0.108492605,0,0.000309965,0,0,0,0,0,0,0.00177209,0,0,0.003371617,0.00498487,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021495543,0.021615304,0,0,0,0,0,2.23E-08,0.006293859,-0.012606686,-0.005552346,-0.001798373,0.041289125,-0.001417979,-0.004343469,0.041313164,0.001671818
23:15:41:34.569,61,0,0.07030341,0,0,0,0,0.108091295,0,0.07028757,0.00246696,0,0,0,0.108160093,0,0.000334358,0,0,0,0,0,0,0.001822867,0,0,0.003309332,0.004861319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.021242887,0.021364864,0,0,0,0,0,9.74E-08,0.007071001,-0.012189677,-0.005399821,-0.001366787,0.041156743,-0.001384707,-0.003912613,0.041180775,0.001694892
23:15:41:35.571,61,0,0.070624001,0,0,0,0,0.107575126,0,0.070613094,0.001509388,0,0,0,0.107644454,0,0.000341039,0,0,0,0,0,0,0.001857916,0,0,0.003227691,0.004757484,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.020329248,0.02045219,0,0,0,0,0,8.39E-08,0.008176463,-0.011792893,-0.005410109,-0.000812694,0.041346122,-0.001353768,-0.00336127,0.041370206,0.001740126
23:15:41:36.573,61,0,0.070677161,0,0,0,0,0.107191749,0,0.070668899,0.000970699,0,0,0,0.107261606,0,0.000344528,0,0,0,0,0,0,0.001840829,0,0,0.003115643,0.004692409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.019632466,0.019756608,0,0,0,0,0,7.72E-08,0.009269149,-0.011286868,-0.005618762,-0.000501163,0.041378129,-0.001333897,-0.003064394,0.041402236,0.001761452
23:15:41:37.574,61,0,0.070353307,0,0,0,0,0.106763132,0,0.070345424,0.000883608,0,0,0,0.106833056,0,0.000318835,0,0,0,0,0,0,0.001832396,0,0,0.003015471,0.004679656,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018938946,0.019062886,0,0,0,0,0,1.18E-07,0.010362772,-0.010377064,-0.005398454,-0.000451207,0.041188631,-0.00132449,-0.003026336,0.041212611,0.001755552
23:15:41:38.576,61,0,0.070068359,0,0,0,0,0.106019691,0,0.070058815,0.001187977,0,0,0,0.106087558,0,0.000254697,0,0,0,0,0,0,0.001800729,0,0,0.002903631,0.004705662,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018281706,0.018404288,0,0,0,0,0,9.98E-08,0.010862732,-0.009393241,-0.005436922,-0.000627559,0.041021202,-0.001330912,-0.003221117,0.041045107,0.001735093
23:15:41:39.577,61,0,0.070158787,0,0,0,0,0.105863079,0,0.070144378,0.002124602,0,0,0,0.105930246,0,0.00019146,0,0,0,0,0,0,0.001774143,0,0,0.002836027,0.004774861,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017904438,0.018024663,0,0,0,0,0,1.76E-07,0.010802198,-0.008538334,-0.005039815,-0.001169007,0.041072439,-0.001368726,-0.003771946,0.041096464,0.0017006
23:15:41:40.579,61,0,0.070854373,0,0,0,0,0.106115185,0,0.070838176,0.002541808,0,0,0,0.106182508,0,0.000131305,0,0,0,0,0,0,0.001668803,0,0,0.002827288,0.004922282,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017743707,0.017861683,0,0,0,0,0,2.11E-07,0.010005701,-0.008351132,-0.004334586,-0.001409356,0.041479226,-0.001398166,-0.004009388,0.041503266,0.00170248
23:15:41:41.580,61,0,0.07065475,0,0,0,0,0.106390916,0,0.070635296,0.003176286,0,0,0,0.106458917,0,0.000111208,0,0,0,0,0,0,0.001581454,0,0,0.002788487,0.004987238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017771917,0.017887691,0,0,0,0,0,0.000000187,0.008799098,-0.008231068,-0.004080579,-0.001776464,0.041361239,-0.001418911,-0.004373394,0.041385271,0.001672931
23:15:41:42.582,61,0,0.070168972,0,0,0,0,0.106353276,0,0.070143968,0.004240761,0,0,0,0.106422961,0,0.000112292,0,0,0,0,0,0,0.001492102,0,0,0.002754912,0.005055563,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017702546,0.017817037,0,0,0,0,0,1.73E-07,0.007694846,-0.008749809,-0.003816361,-0.002392594,0.041074928,-0.00145054,-0.004975677,0.04109896,0.001620345
23:15:41:43.584,61,0,0.07018771,0,0,0,0,0.10652718,0,0.07015802,0.005166238,0,0,0,0.106598102,0,9.71E-05,0,0,0,0,0,0,0.001425735,0,0,0.002725092,0.005135121,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01781556,0.017928356,0,0,0,0,0,1.74E-07,0.006434196,-0.00982853,-0.003961694,-0.002927698,0.041084368,-0.001486607,-0.005513128,0.041108429,0.00158486
23:15:41:44.585,61,0,0.070328869,0,0,0,0,0.106686465,0,0.070296131,0.005785673,0,0,0,0.106758565,0,0.000093193,0,0,0,0,0,0,0.001355909,0,0,0.002706418,0.005190215,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017829834,0.017941417,0,0,0,0,0,1.87E-07,0.005820238,-0.010295462,-0.004310807,-0.003285665,0.041166071,-0.001513363,-0.005860928,0.04119014,0.001565045
23:15:41:45.587,61,0,0.069787875,0,0,0,0,0.106963068,0,0.069750823,0.006629603,0,0,0,0.107034929,0,7.31E-05,0,0,0,0,0,0,0.001314303,0,0,0.002662019,0.00518631,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017965287,0.018074965,0,0,0,0,0,1.56E-07,0.005481727,-0.011054382,-0.004798828,-0.003774378,0.040847894,-0.001534825,-0.006346826,0.040871911,0.001519435
23:15:41:46.588,61,0,0.069881991,0,0,0,0,0.106883735,0,0.069841676,0.007300091,0,0,0,0.106954821,0,6.28E-05,0,0,0,0,0,0,0.001302968,0,0,0.002599452,0.005112476,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018038014,0.018146168,0,0,0,0,0,0.00000014,0.005411244,-0.011620568,-0.005472982,-0.004161943,0.040902,-0.001562553,-0.006722987,0.040926009,0.001496615
23:15:41:47.590,61,0,0.069928832,0,0,0,0,0.106591456,0,0.069886282,0.007734768,0,0,0,0.106661081,0,4.88E-05,0,0,0,0,0,0,0.001383551,0,0,0.002656713,0.005071328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018110363,0.01821669,0,0,0,0,0,5.28E-08,0.005618014,-0.011259569,-0.005967274,-0.004413214,0.040928718,-0.001580252,-0.006979752,0.04095275,0.001480602
23:15:41:48.592,61,0,0.069911107,0,0,0,0,0.105572492,0,0.069866933,0.008062203,0,0,0,0.105638459,0,5.64E-05,0,0,0,0,0,0,0.001460234,0,0,0.0026688,0.0049596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018114921,0.018220352,0,0,0,0,0,6.20E-09,0.005709667,-0.011207458,-0.006147061,-0.00460257,0.040917847,-0.001592479,-0.007157825,0.040941887,0.001468299
23:15:41:49.593,61,0,0.069847152,0,0,0,0,0.104911372,0,0.069801956,0.008301464,0,0,0,0.104975604,0,5.81E-05,0,0,0,0,0,0,0.001499504,0,0,0.002638922,0.004849696,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01802163,0.018126516,0,0,0,0,0,0,0.005568612,-0.011293709,-0.006108305,-0.004741006,0.040880125,-0.001600336,-0.007282909,0.040904097,0.001458443
23:15:41:50.595,61,0,0.069455668,0,0,0,0,0.104375958,0,0.069408402,0.008699521,0,0,0,0.104438976,0,6.92E-05,0,0,0,0,0,0,0.001532481,0,0,0.002627314,0.004764287,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017997408,0.018101653,0,0,0,0,0,0,0.005252274,-0.011000335,-0.005583705,-0.004971728,0.040650215,-0.001607314,-0.007513113,0.040674165,0.001433904
23:15:41:51.597,61,0,0.069572374,0,0,0,0,0.104017854,0,0.06952329,0.00903121,0,0,0,0.104080327,0,9.68E-05,0,0,0,0,0,0,0.00157443,0,0,0.002643616,0.004697328,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.01807653,0.018181535,0,0,0,0,0,1.00E-10,0.004902526,-0.010903489,-0.004826829,-0.005163357,0.040717963,-0.001622515,-0.007697899,0.040742055,0.001424352
23:15:41:52.598,61,0,0.069515348,0,0,0,0,0.103549354,0,0.069464222,0.009461893,0,0,0,0.10361097,0,0.000103731,0,0,0,0,0,0,0.001609049,0,0,0.00261484,0.004639948,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018147064,0.018251982,0,0,0,0,0,0,0.004659155,-0.010709072,-0.00440299,-0.005412463,0.040683974,-0.001637808,-0.007961545,0.040707968,0.001405491
23:15:41:53.599,61,0,0.068925083,0,0,0,0,0.102705598,0,0.068873286,0.009580765,0,0,0,0.102767348,0,0.000112883,0,0,0,0,0,0,0.001680728,0,0,0.002530645,0.004526371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018176839,0.018282365,0,0,0,0,0,1.60E-09,0.004534938,-0.010383099,-0.003757389,-0.005482048,0.040338073,-0.001629633,-0.008029942,0.04036203,0.00138727
23:15:41:54.601,61,0,0.068201184,0,0,0,0,0.100597091,0,0.068149328,0.009573603,0,0,0,0.100659028,0,9.98E-05,0,0,0,0,0,0,0.001790541,0,0,0.002419786,0.004396478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018151004,0.01825732,0,0,0,0,0,1.46E-08,0.004505305,-0.010542447,-0.00310728,-0.00547893,0.039914113,-0.001613746,-0.008030538,0.03993804,0.001370463
23:15:41:55.603,61,0,0.066576205,0,0,0,0,0.096845165,0,0.066525832,0.009251374,0,0,0,0.096908279,0,9.92E-05,0,0,0,0,0,0,0.001913043,0,0,0.002293587,0.004248185,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018152826,0.01826036,0,0,0,0,0,1.64E-08,0.004722014,-0.011143025,-0.002944522,-0.005294871,0.038962927,-0.001566664,-0.007853463,0.038986683,0.001344291
23:15:41:56.604,61,0,0.065242074,0,0,0,0,0.093819127,0,0.065193631,0.008836434,0,0,0,0.093883529,0,9.66E-05,0,0,0,0,0,0,0.00199876,0,0,0.002142923,0.004104687,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.018085506,0.018194024,0,0,0,0,0,4.23E-08,0.005050072,-0.012102943,-0.00258266,-0.005056743,0.038182225,-0.001522725,-0.007624626,0.03820584,0.001327894
23:15:41:57.606,61,0,0.064457282,0,0,0,0,0.088311456,0,0.064409792,0.008592257,0,0,0,0.088383704,0,8.10E-05,0,0,0,0,0,0,0.002080012,0,0,0.002010037,0.004014417,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017628498,0.017738143,0,0,0,0,0,5.43E-08,0.00537707,-0.012702528,-0.002489306,-0.00491659,0.037722889,-0.001497045,-0.007475819,0.037746534,0.001318983
23:15:41:58.608,61,0,0.063890226,0,0,0,0,0.086047202,0,0.063844316,0.008223833,0,0,0,0.086123385,0,4.77E-05,0,0,0,0,0,0,0.00211275,0,0,0.00187367,0.004001152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017148554,0.017259536,0,0,0,0,0,6.35E-08,0.005539249,-0.013295617,-0.00266164,-0.004704271,0.037391242,-0.001471574,-0.007260677,0.037414931,0.001319259
