Timecode,BlendShapeCount,EyeBlinkLeft,EyeLookDownLeft,EyeLookInLeft,EyeLookOutLeft,EyeLookUpLeft,EyeSquintLeft,EyeWideLeft,EyeBlinkRight,EyeLookDownRight,EyeLookInRight,EyeLookOutRight,EyeLookUpRight,EyeSquintRight,EyeWideRight,JawForward,JawRight,JawLeft,JawOpen,MouthClose,MouthFunnel,MouthPucker,MouthRight,MouthLeft,MouthSmileLeft,MouthSmileRight,MouthFrownLeft,MouthFrownRight,MouthDimpleLeft,MouthDimpleRight,MouthStretchLeft,MouthStretchRight,MouthRollLower,MouthRollUpper,MouthShrugLower,MouthShrugUpper,MouthPressLeft,MouthPressRight,MouthLowerDownLeft,MouthLowerDownRight,MouthUpperUpLeft,MouthUpperUpRight,BrowDownLeft,BrowDownRight,BrowInnerUp,BrowOuterUpLeft,BrowOuterUpRight,CheekPuff,CheekSquintLeft,CheekSquintRight,NoseSneerLeft,NoseSneerRight,TongueOut,HeadYaw,HeadPitch,HeadRoll,LeftEyeYaw,LeftEyePitch,LeftEyeRoll,RightEyeYaw,RightEyePitch,RightEyeRoll
23:15:56:48.016,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5754715800,0.1921090186,0.2034041882,0.0000000000,0.0000000000,0.0439866297,0.0000000000,0.5745151043,0.1922055483,0.2034769803,0.0000000000,0.0036553270,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1327313036,0.1252950877,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0754475966,0.0632394031,0.0264898762,0.0257913377,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0217105914,0.1328879893,0.0098294048,-0.0237215087,-0.2767287791,0.0149232130,-0.0395445004,-0.2767316103,-0.0032345210
23:15:56:49.020,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5533587337,0.1866375953,0.2019504160,0.0000000000,0.0000000000,0.0396528319,0.0000000000,0.5525221825,0.1867156923,0.2020060569,0.0000000000,0.0038750230,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1657943726,0.1612710953,0.0000000000,0.0000000000,0.0082365517,0.0107879406,0.0000000000,0.0000000000,0.1016941443,0.0773799866,0.0340915322,0.0335281864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0213369299,0.1423728764,0.0078406325,-0.0214158669,-0.2670864165,0.0137921702,-0.0369165950,-0.2670886815,-0.0038009398
23:15:56:50.019,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5321501493,0.1756872982,0.2005595267,0.0000000000,0.0000000000,0.0352175608,0.0000000000,0.5314297080,0.1757461876,0.2005990148,0.0000000000,0.0040743258,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1760911644,0.1719608456,0.0000000000,0.0000000000,0.0135903917,0.0168789234,0.0000000000,0.0000000000,0.1112916544,0.0862800255,0.0409497246,0.0404752828,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0218370687,0.1534131169,0.0071090208,-0.0190318972,-0.2578404248,0.0127132908,-0.0340862125,-0.2578421533,-0.0043674675
23:15:56:51.021,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4983371794,0.1612456292,0.1996999383,0.0000000000,0.0000000000,0.0230614170,0.0000000000,0.4978833795,0.1612999737,0.1997313499,0.0000000000,0.0043374905,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1856692433,0.1795479506,0.0000000000,0.0000000000,0.0166851766,0.0202532876,0.0000000000,0.0000000000,0.1168203354,0.0914091393,0.0447969697,0.0444220379,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0009514060,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0234071873,0.1636497676,0.0069494499,-0.0123222843,-0.2431137264,0.0104521690,-0.0267767552,-0.2431145310,-0.0057758680
23:15:56:52.022,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4876697958,0.1502512842,0.1993779242,0.0000000000,0.0000000000,0.0284612849,0.0000000000,0.4871274829,0.1502945572,0.1994014829,0.0000000000,0.0044197217,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1912557185,0.1834400892,0.0000000000,0.0000000000,0.0183142312,0.0220549461,0.0000000000,0.0000000000,0.1197269261,0.0939496905,0.0484381914,0.0483116172,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0025667544,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0247479863,0.1729074121,0.0074214926,-0.0154257230,-0.2384462208,0.0109084174,-0.0297053084,-0.2384468019,-0.0050422200
23:15:56:53.024,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4537827671,0.1352038532,0.1990343332,0.0000000000,0.0000000000,0.0196989477,0.0000000000,0.4534251392,0.1352335662,0.1990512162,0.0004721943,0.0045795813,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1967679113,0.1867206395,0.0000000000,0.0000000000,0.0191809218,0.0228795893,0.0000000000,0.0000000000,0.1225009933,0.0962236226,0.0508545786,0.0509936959,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0041734562,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0266533941,0.1821617782,0.0073461272,-0.0105907395,-0.2236809433,0.0092188772,-0.0243013408,-0.2236805260,-0.0058535803
23:15:56:54.026,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4486142099,0.1247475520,0.2022323906,0.0000000000,0.0000000000,0.0326116085,0.0000000000,0.4480421245,0.1247729436,0.2022082955,0.0013712409,0.0046743024,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1990321577,0.1880235672,0.0000000000,0.0000000000,0.0201506168,0.0236967579,0.0000000000,0.0000000000,0.1235983893,0.0972780064,0.0521153472,0.0523689166,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0051422915,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0279200077,0.1899453104,0.0068037650,-0.0179504082,-0.2213965952,0.0105768740,-0.0317845717,-0.2213959545,-0.0043149856
23:15:56:55.027,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4223376513,0.1135679111,0.2038634419,0.0000000000,0.0000000000,0.0240557957,0.0000000000,0.4219330251,0.1135825440,0.2038156986,0.0017216578,0.0047256444,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1998673677,0.1881503910,0.0000000000,0.0000000000,0.0208108649,0.0241565723,0.0000000000,0.0000000000,0.1238976866,0.0978690758,0.0530164205,0.0533386208,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0059978999,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0290515199,0.1994400620,0.0064169951,-0.0131844208,-0.2099482715,0.0091044391,-0.0265825130,-0.2099468857,-0.0050990651
23:15:56:56.029,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4241055846,0.1059299633,0.2125171274,0.0000000000,0.0000000000,0.0301945861,0.0000000000,0.4235993326,0.1059423089,0.2124418318,0.0018278731,0.0048562726,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2000117153,0.1866854727,0.0000000000,0.0000000000,0.0224921573,0.0247895103,0.0000000000,0.0000000000,0.1236066669,0.0981464311,0.0537272766,0.0540956631,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0066814618,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0302882828,0.2089908421,0.0064707119,-0.0166750737,-0.2107063681,0.0097920271,-0.0304277707,-0.2107048333,-0.0043956335
23:15:56:57.030,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4239454865,0.1001315415,0.2211142629,0.0000000000,0.0000000000,0.0280141477,0.0000000000,0.4234728217,0.1001410559,0.2210329920,0.0017878307,0.0049569039,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1999348104,0.1858600080,0.0000000000,0.0000000000,0.0261267051,0.0264694057,0.0000000000,0.0000000000,0.1204883456,0.0980210379,0.0544774681,0.0548566543,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0073403893,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0308491439,0.2233474553,0.0073065488,-0.0154335722,-0.2106400728,0.0095567023,-0.0293586701,-0.2106384635,-0.0045945179
23:15:56:58.032,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4664461911,0.0983302742,0.2258965820,0.0000000000,0.0000000000,0.0281185973,0.0000000000,0.4659243822,0.0983390510,0.2258210927,0.0017299716,0.0050179451,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1986016929,0.1809505224,0.0000000000,0.0000000000,0.0319748037,0.0319559462,0.0000000000,0.0000000000,0.1194068417,0.0981621295,0.0562251881,0.0560653806,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0079448465,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0309125967,0.2385925055,0.0083210682,-0.0153227076,-0.2291830331,0.0104346955,-0.0303728227,-0.2291823626,-0.0047330521
23:15:56:59.034,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5210068226,0.1094037667,0.2282940745,0.0000000000,0.0000000000,0.0403960347,0.0000000000,0.5201954246,0.1094205305,0.2282227129,0.0017786570,0.0051423823,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1985647380,0.1798103452,0.0008234536,0.0000000000,0.0388862677,0.0382957719,0.0000000000,0.0000000000,0.1191644967,0.0987542197,0.0580246560,0.0572578199,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0086125666,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0307303630,0.2573209703,0.0086151371,-0.0220133960,-0.2529677749,0.0131430868,-0.0383817852,-0.2529684007,-0.0033052699
23:15:57:00.035,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5322889686,0.1152509823,0.2296884805,0.0000000000,0.0000000000,0.0513980053,0.0000000000,0.5312523842,0.1152710989,0.2296217680,0.0018902533,0.0052978741,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.1990083903,0.1796380430,0.0021527247,0.0000000000,0.0475271642,0.0465785414,0.0000000000,0.0000000000,0.1200951114,0.1010143235,0.0595781095,0.0582833514,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0094283149,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0316026621,0.2742139399,0.0098174494,-0.0281577930,-0.2578816414,0.0148700122,-0.0449699350,-0.2578824162,-0.0017938775
23:15:57:01.037,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.5098550320,0.1178959683,0.2302491516,0.0000000000,0.0000000000,0.0512993708,0.0000000000,0.5088597536,0.1179162934,0.2301868498,0.0023503527,0.0052975123,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2315902263,0.2178815901,0.0030838135,0.0006030331,0.0536071509,0.0550002046,0.0000000000,0.0000000000,0.1236794889,0.1062238514,0.0660490170,0.0637255833,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0126545550,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0323510319,0.2905598581,0.0117169153,-0.0282366164,-0.2480937988,0.0142745823,-0.0446301736,-0.2480939180,-0.0018454944
23:15:57:02.038,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4907379150,0.1190451458,0.2307647169,0.0000000000,0.0000000000,0.0537251085,0.0000000000,0.4897333086,0.1190647408,0.2307061702,0.0030795371,0.0052925255,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2419300228,0.2280942500,0.0038503581,0.0013423597,0.0610196888,0.0622522980,0.0000000000,0.0000000000,0.1275650710,0.1102322713,0.0710183308,0.0685504228,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0165666547,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0322085209,0.3052210510,0.0146077806,-0.0297205709,-0.2397522330,0.0140754245,-0.0458840765,-0.2397519201,-0.0015484270
23:15:57:03.040,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4687583447,0.1183731332,0.2307260334,0.0000000000,0.0000000000,0.0497034229,0.0000000000,0.4678625166,0.1183874831,0.2306710333,0.0038951014,0.0053724209,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2473087013,0.2334134579,0.0045618229,0.0020359172,0.0692946315,0.0693220496,0.0000000000,0.0000000000,0.1298171878,0.1121768728,0.0740331784,0.0715433583,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0192438085,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,-0.0322247669,0.3212223947,0.0172378533,-0.0275624320,-0.2301637977,0.0130171105,-0.0434751362,-0.2301628739,-0.0020327596
23:15:57:04.041,61,0.0000000000,0.0000000000,0.0000000000,0.0023302888,0.4550162852,0.1173579618,0.2310914248,0.0000000000,0.0000000000,0.0589923151,0.0000000000,0.4539914727,0.1173678786,0.2310394794,0.0059415339,0.0054013124,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2540772855,0.2368076146,0.0053242566,0.0027728647,0.0791634247,0.0784895346,0.0000000000,0.0000000000,0.1309084147,0.1131835356,0.0763846785,0.0739281997,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0210803859,0.0000000000,0.0000000000,0.0037644885,0.0026591646,0.0000000000,-0.0326768048,0.3366136551,0.0190917775,-0.0329124816,-0.2241668105,0.0137232747,-0.0488130264,-0.2241653502,-0.0009342066
23:15:57:05.043,61,0.0000000000,0.0000000000,0.0000000000,0.0099671213,0.4385063648,0.1147933230,0.2315625101,0.0000000000,0.0000000000,0.0668695718,0.0000000000,0.4373905659,0.1147989854,0.2315132916,0.0083320606,0.0054075681,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2620132864,0.2413839251,0.0060108709,0.0034199022,0.0878064409,0.0861099884,0.0000000000,0.0000000000,0.1318047792,0.1139433309,0.0785654709,0.0763927996,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0225713234,0.0000000000,0.0000000000,0.0105388537,0.0087908050,0.0000000000,-0.0327981263,0.3511447906,0.0208896436,-0.0374859683,-0.2169667780,0.0141265625,-0.0533949547,-0.2169647813,-0.0000570997
23:15:57:06.045,61,0.0000000000,0.0000000000,0.0000000000,0.0061777970,0.4446431398,0.1130828187,0.2322922647,0.0000000000,0.0000000000,0.0623940155,0.0000000000,0.4435858428,0.1130855083,0.2322443575,0.0101181669,0.0053841649,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2724148035,0.2501264811,0.0066156732,0.0039912029,0.0940424427,0.0923177525,0.0000000000,0.0000000000,0.1332576722,0.1148845255,0.0839367881,0.0822527707,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0255603604,0.0000000000,0.0000000000,0.0136537096,0.0117526632,0.0000000000,-0.0335978046,0.3647212386,0.0226355512,-0.0349047892,-0.2196423113,0.0138117466,-0.0511204936,-0.2196403593,-0.0004873896
23:15:57:07.046,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4302317202,0.1097877845,0.2272061110,0.0000000000,0.0000000000,0.0521129519,0.0000000000,0.4293653667,0.1097869650,0.2271622866,0.0112523464,0.0053331973,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2759180367,0.2529164553,0.0071766623,0.0045244265,0.0980571955,0.0961204246,0.0000000000,0.0000000000,0.1337952614,0.1153475419,0.0866025016,0.0850568637,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0273469314,0.0000000000,0.0000000000,0.0173273291,0.0150748976,0.0000000000,-0.0341374762,0.3780368268,0.0235443600,-0.0291310325,-0.2133536935,0.0122856423,-0.0453472100,-0.2133512497,-0.0016082450
23:15:57:08.048,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4212893546,0.1047405377,0.2246377170,0.0000000000,0.0000000000,0.0446422249,0.0000000000,0.4205530584,0.1047391221,0.2245993018,0.0120011996,0.0053701913,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2713336945,0.2455030382,0.0079301558,0.0052371779,0.1027621105,0.1001769453,0.0000000000,0.0000000000,0.1338948011,0.1153840348,0.0880210325,0.0865504742,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0283946637,0.0000000000,0.0000000000,0.0219519716,0.0196962543,0.0000000000,-0.0336931683,0.3903039694,0.0244467072,-0.0249183923,-0.2094555348,0.0112600289,-0.0411833487,-0.2094526142,-0.0023740460
23:15:57:09.049,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.4106435478,0.1005207747,0.2106797546,0.0000000000,0.0000000000,0.0330919288,0.0000000000,0.4100949466,0.1005178094,0.2106640488,0.0130435945,0.0054387250,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2701515555,0.2435487211,0.0090785883,0.0064258263,0.1088398769,0.1051923409,0.0000000000,0.0000000000,0.1338560432,0.1152322069,0.0897941068,0.0882086083,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0292550623,0.0000000000,0.0000000000,0.0246601738,0.0226150714,0.0000001265,-0.0333056375,0.4010933936,0.0260871463,-0.0183793269,-0.2048220038,0.0098081911,-0.0345941335,-0.2048187852,-0.0035376609
23:15:57:10.051,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3885612786,0.0947961137,0.2065526843,0.0000000000,0.0000000000,0.0280809365,0.0000000000,0.3881102204,0.0947927237,0.2065436691,0.0136800911,0.0055326205,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2693397105,0.2424830198,0.0098212035,0.0071700187,0.1131587103,0.1087275743,0.0000000000,0.0000000000,0.1338846684,0.1152719036,0.0912404358,0.0896520615,0.0000000000,0.0000000000,0.0005712960,0.0001372618,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0299961511,0.0000000000,0.0000000000,0.0265731942,0.0247255545,0.0000001768,-0.0327283107,0.4100562334,0.0273724608,-0.0156011805,-0.1951940954,0.0088397469,-0.0315659083,-0.1951902062,-0.0039287596
23:15:57:11.052,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3598772287,0.0862160102,0.1983548552,0.0000000000,0.0000000000,0.0259167012,0.0000000000,0.3594851494,0.0862111226,0.1983477473,0.0144190425,0.0056294678,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2692674398,0.2422214895,0.0105078826,0.0078492099,0.1150971577,0.1102055758,0.0000000000,0.0000000000,0.1342940778,0.1156626940,0.1006548628,0.0994535238,0.0000000000,0.0000000000,0.0011790310,0.0007709697,0.0000000000,0.0000000000,0.0004614202,0.0000000000,0.0000000000,0.0317215808,0.0000000000,0.0000000000,0.0286587290,0.0274506658,0.0000001838,-0.0318316258,0.4171539247,0.0288183466,-0.0144591220,-0.1826815009,0.0080558667,-0.0299991220,-0.1826769412,-0.0039730966
23:15:57:12.054,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3601127267,0.0806164294,0.1951179653,0.0000000000,0.0000000000,0.0154964430,0.0000000000,0.3598567247,0.0806117728,0.1951126009,0.0147283245,0.0057574864,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2593081892,0.2331055403,0.0111778807,0.0085166581,0.1163529456,0.1111644804,0.0000000000,0.0000000000,0.1342938095,0.1156374291,0.1035678759,0.1024509072,0.0000000000,0.0000000000,0.0018045205,0.0014107634,0.0000000000,0.0000000000,0.0016544771,0.0000000000,0.0000000000,0.0327205770,0.0000000000,0.0000000000,0.0319535099,0.0304546673,0.0000002015,-0.0311352611,0.4246801436,0.0302524697,-0.0084938556,-0.1828033179,0.0071173045,-0.0241553951,-0.1827985644,-0.0049011721
23:15:57:13.056,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3468473852,0.0770814344,0.1933199465,0.0000000000,0.0000000000,0.0142935049,0.0000000000,0.3466151655,0.0770764276,0.1933153123,0.0151574658,0.0058387844,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2603578568,0.2350848615,0.0116234468,0.0089416690,0.1176314950,0.1120473221,0.0000000000,0.0000000000,0.1364880055,0.1178204939,0.1073248237,0.1062329188,0.0000000000,0.0000000000,0.0024401995,0.0020623526,0.0000000000,0.0000000000,0.0025527233,0.0000000000,0.0000000000,0.0342483893,0.0000000000,0.0000000000,0.0339589231,0.0325211473,0.0000000424,-0.0305707306,0.4298796654,0.0306540336,-0.0078405291,-0.1770169139,0.0067816419,-0.0233477447,-0.1770117432,-0.0048864903
23:15:57:14.057,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3349759877,0.0725787133,0.1906932443,0.0000000000,0.0000000000,0.0182175580,0.0000000000,0.3347024918,0.0725731179,0.1906876564,0.0154153705,0.0059551625,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2601211667,0.2350090742,0.0120554967,0.0093370667,0.1184611022,0.1124358550,0.0003561782,0.0000000000,0.1375046819,0.1188279688,0.1096584201,0.1087441593,0.0000000000,0.0000000000,0.0030846696,0.0027231041,0.0000000000,0.0000000000,0.0033968622,0.0000000000,0.0000000000,0.0353425480,0.0000000000,0.0000000000,0.0357267372,0.0339927636,0.0000000000,-0.0305902064,0.4346355498,0.0309421122,-0.0101208016,-0.1718285084,0.0069091716,-0.0255116187,-0.1718230247,-0.0044402704
23:15:57:15.059,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3264538050,0.0690926388,0.1894427389,0.0000000000,0.0000000000,0.0212985296,0.0000000000,0.3261494637,0.0690866187,0.1894351244,0.0157874785,0.0059048724,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2712884247,0.2466332316,0.0123338923,0.0095739709,0.1189896390,0.1127128303,0.0042208908,0.0000000000,0.1430134773,0.1249334663,0.1167566106,0.1159432083,0.0000000000,0.0000000000,0.0036831296,0.0033365593,0.0000000000,0.0000000000,0.0038862869,0.0000000000,0.0000000000,0.0371549167,0.0000000000,0.0000000000,0.0369246155,0.0350893512,0.0000000000,-0.0315273292,0.4388580322,0.0305460915,-0.0119106285,-0.1681041420,0.0070079281,-0.0272722133,-0.1680982858,-0.0041044736
23:15:57:16.060,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3227026761,0.0665066466,0.1889808774,0.0000000000,0.0000000000,0.0212343875,0.0000000000,0.3224024177,0.0665003359,0.1889711767,0.0161583200,0.0057592951,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2744810879,0.2500160336,0.0125519149,0.0097576138,0.1193742305,0.1130448207,0.0062831203,0.0000000000,0.1450612098,0.1271140277,0.1217110306,0.1206622720,0.0000000000,0.0000000000,0.0042524710,0.0039172918,0.0000000000,0.0000000000,0.0040732357,0.0000000000,0.0000000000,0.0394414887,0.0000000000,0.0000000000,0.0382057317,0.0360704921,0.0000000000,-0.0323880464,0.4411022365,0.0296435356,-0.0118839107,-0.1664674729,0.0069319154,-0.0271836203,-0.1664614826,-0.0040833894
23:15:57:17.062,61,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.3215380013,0.0641372874,0.1893354207,0.0000000000,0.0000000000,0.0227435082,0.0000000000,0.3212210834,0.0641307309,0.1893227994,0.0163834020,0.0056365151,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.0000000000,0.2756757438,0.2513334453,0.0127988383,0.0099718478,0.1197304651,0.1133568659,0.0074594957,0.0000000000,0.1460027248,0.1280949861,0.1238599047,0.1227557734,0.0000000000,0.0000000000,0.0047891350,0.0044552083,0.0000000000,0.0000000000,0.0041778921,0.0000000000,0.0000000000,0.0407639854,0.0000000000,0.0000000000,0.0394541435,0.0369849429,0.0000000000,-0.0331791900,0.4432923496,0.0290708672,-0.0127529986,-0.1659568548,0.0070320168,-0.0280029178,-0.1659508944,-0.0039571472
